mainid,lastname,result,n_lastname,jeiba_lastname,n_lastname_2,n,N,k
8,  地球科學,地球(Na) 科學(Na),地球 科學,    地球 科學,地球 科學,20,130,1
8,應用數學系,應用(Na) 數學系(Nc),應用 數學系,應用 數學系,應用 數學系,21,130,1
8,地球科學系,地球(Na) 科學(Na),地球 科學,地球 科學系,地球 科學,22,130,1
8,  化學,化學(Na),化學,    化學,化學,23,130,1
8,生命科學系,生命(Na) 科學(Na),生命 科學,生命 科學系,生命 科學,24,130,1
8,應用數學系,應用(Na) 數學系(Nc),應用 數學系,應用 數學系,應用 數學系,25,130,1
8,應用數學系,應用(Na) 數學系(Nc),應用 數學系,應用 數學系,應用 數學系,26,130,1
8,  物理,物理(Na),物理,    物理,物理,27,130,1
8,生命科學系,生命(Na) 科學(Na),生命 科學,生命 科學系,生命 科學,28,130,1
8,  一般科學 自然科學,科學(Na) 自然(Na) 科學(Na),科學 自然 科學,    一般 科學   自然科 學,科學 自然 科學,29,130,1
8,化學系,化學系(Nc),化學系,化學系,化學系,30,130,1
8,  生物資源技術,生物(Na) 資源(Na) 技術(Na),生物 資源 技術,    生物 資源 技術,生物 資源 技術,31,130,1
8,  生活應用科學,生活(Na) 應用(Na) 科學(Na),生活 應用 科學,    生活 應用 科學,生活 應用 科學,32,130,1
8,  物理,物理(Na),物理,    物理,物理,33,130,1
8,  化學,化學(Na),化學,    化學,化學,34,130,1
8,  化學工程,化學(Na) 工程(Na),化學 工程,    化學 工程,化學 工程,35,130,1
8,生命科學 ,生命(Na) 科學(Na),生命 科學,生命 科學  ,生命 科學,36,130,1
8,  化學,化學(Na),化學,    化學,化學,37,130,1
8,化學系,化學系(Nc),化學系,化學系,化學系,38,130,1
8,化學系,化學系(Nc),化學系,化學系,化學系,39,130,1
8,生物科技系,生物(Na) 科技(Na),生物 科技,生物科技 系,生物 科技,40,130,1
8,微生物多免疫學系 ,微生物(Na) 免疫(VH) 學系(Na),微生物 免疫 學系,微生物 多 免疫 學系  ,微生物 免疫 學系,41,130,1
8,生物科技學系,生物(Na) 科技(Na) 學系(Na),生物 科技 學系,生物科技 學系,生物 科技 學系,42,130,1
8,應用化學系,應用(Na) 化學系(Nc),應用 化學系,應用 化學系,應用 化學系,43,130,1
8,生命科學系,生命(Na) 科學(Na),生命 科學,生命 科學系,生命 科學,44,130,1
8,  物理,物理(Na),物理,    物理,物理,45,130,1
8,數學系,數學系(Nc),數學系,數學系,數學系,46,130,1
8,生物資源系,生物(Na) 資源系(Na),生物 資源系,生物 資源系,生物 資源系,47,130,1
8,生命科學系,生命(Na) 科學(Na),生命 科學,生命 科學系,生命 科學,48,130,1
8,化學系有機組,化學系(Nc) 有機組(Nc),化學系 有機組,化學系 有 機組,化學系 有機組,49,130,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,1,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,2,272,1
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,3,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,4,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,5,272,1
9,資管系,資管系(Nc),資管系,資管系,資管系,6,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,7,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,8,272,1
9,  資管系,資管系(Nc),資管系,    資管系,資管系,9,272,1
9,資管系數位多媒體,資管系(Nc) 多媒體(Na),資管系 多媒體,資管系 數位 多 媒體,資管系 多媒體,10,272,1
9,  數學及電算機科學類,數學(Na) 電算機(Na) 科學(Na),數學 電算機 科學,    數學及 電算機 科學類,數學 電算機 科學,11,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,12,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,13,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,14,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,15,272,1
9,  計算機工程,計算機(Na) 工程(Na),計算機 工程,    計算機 工程,計算機 工程,16,272,1
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,17,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,18,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,19,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,20,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,21,272,1
9,資訊管理科,資訊(Na) 管理(Na),資訊 管理,資訊 管理科,資訊 管理,22,272,1
9,多媒體與遊戲發展科學系,多媒體(Na) 遊戲(Na) 發展(VC) 科學系(Na),多媒體 遊戲 發展 科學系,多媒體 與 遊戲 發展 科學系,多媒體 遊戲 發展 科學系,23,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,24,272,1
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,25,272,1
9,資訊科技系,資訊(Na) 科技系(Na),資訊 科技系,資訊 科技 系,資訊 科技系,26,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,27,272,1
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,28,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,29,272,1
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,30,272,1
9,  資管,資管(Na),資管,    資管,資管,31,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,32,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,33,272,1
9,電機資訊學院學士班,電機(Na) 資訊(Na) 學院(Nc) 學士班(Nc),電機 資訊 學院 學士班,電機 資訊學院 學士班,電機 資訊 學院 學士班,34,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,35,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,36,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,37,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,38,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,39,272,1
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,40,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,41,272,1
9,  電腦與通訊,電腦(Na) 通訊(Na),電腦 通訊,    電腦 與 通訊,電腦 通訊,42,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,43,272,1
9,資訊網路技術系 ,資訊(Na) 網路(Na) 技術系(Na),資訊 網路 技術系,資訊 網路 技術系  ,資訊 網路 技術系,44,272,1
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,45,272,1
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,46,272,1
9,資訊科技,資訊(Na) 科技(Na),資訊 科技,資訊 科技,資訊 科技,47,272,1
9,資管系,資管系(Nc),資管系,資管系,資管系,48,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,49,272,1
9,資訊科技系,資訊(Na) 科技系(Na),資訊 科技系,資訊 科技 系,資訊 科技系,50,272,1
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,51,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,52,272,1
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,53,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,54,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,55,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,56,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,57,272,1
9,資訊管理科,資訊(Na) 管理(Na),資訊 管理,資訊 管理科,資訊 管理,58,272,1
9,資訊管理科,資訊(Na) 管理(Na),資訊 管理,資訊 管理科,資訊 管理,59,272,1
9,資料處理科,資料(Na) 處理(VC),資料 處理,資料 處 理科,資料 處理,60,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,61,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,62,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,63,272,1
9,資訊科技系,資訊(Na) 科技系(Na),資訊 科技系,資訊 科技 系,資訊 科技系,64,272,1
9,資訊管理學系 ,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系  ,資訊 管理 學系,65,272,1
9,  資管,資管(Na),資管,    資管,資管,66,272,1
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,67,272,1
9,  資管,資管(Na),資管,    資管,資管,68,272,1
9,資訊科技與管理學系,資訊(Na) 科技(Na) 管理(Na) 學系(Na),資訊 科技 管理 學系,資訊 科技 與 管理 學系,資訊 科技 管理 學系,69,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,70,272,1
9,  數學系,數學系(Nc),數學系,    數學系,數學系,71,272,1
9,電腦與通訊系,電腦(Na) 通訊系(Na),電腦 通訊系,電腦 與 通訊系,電腦 通訊系,72,272,1
9,數媒,數媒(Neu),數媒,數媒,數媒,73,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,74,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,75,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,76,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,77,272,1
9,資訊管理 ,資訊(Na) 管理(Na),資訊 管理,資訊 管理  ,資訊 管理,78,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,79,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,80,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,81,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,82,272,1
9,電腦應用工程,電腦(Na) 應用(Na) 工程(Na),電腦 應用 工程,電腦 應用 工程,電腦 應用 工程,83,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,84,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,85,272,1
9,資訊管理,資訊(Na) 管理(Na),資訊 管理,資訊 管理,資訊 管理,86,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,87,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,88,272,1
9,資訊管理系 ,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系  ,資訊 管理,89,272,1
9,數學系,數學系(Nc),數學系,數學系,數學系,90,272,1
9,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,91,272,1
9,  多媒體系,多媒體系(Nc),多媒體系,    多 媒體系,多媒體系,92,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,93,272,1
9,資訊管理科,資訊(Na) 管理(Na),資訊 管理,資訊 管理科,資訊 管理,94,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,95,272,1
9,  應用數學,應用(Na) 數學(Na),應用 數學,    應用 數學,應用 數學,96,272,1
9,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,97,272,1
9,資訊管理系,資訊(Na) 管理(Nc),資訊 管理,資訊 管理系,資訊 管理,98,272,1
9,  資管,資管(Na),資管,    資管,資管,99,272,1
10,保健營養學系,保健(Na) 營養(Na) 學系(Na),保健 營養 學系,保健 營養 學系,保健 營養 學系,1,272,1
10,  牙醫,牙醫(Na),牙醫,    牙醫,牙醫,2,272,1
10,  護理,護理(Na),護理,    護理,護理,3,272,1
10,藥學系,藥學系(Nc),藥學系,藥學系,藥學系,4,272,1
10,食品營養系,食品(Na) 營養(Na),食品 營養,食品 營養系,食品 營養,5,272,1
10,牙體技術系,牙體(Na) 技術系(Na),牙體 技術系,牙體 技術系,牙體 技術系,6,272,1
10,營養學系 ,營養(Na) 學系(Na),營養 學系,營養 學系  ,營養 學系,7,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,8,272,1
10,醫學院,醫學院(Nc),醫學院,醫學院,醫學院,9,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,10,272,1
10,  食品營養,食品(Na) 營養(Na),食品 營養,    食品 營養,食品 營養,11,272,1
10,  護理,護理(Na),護理,    護理,護理,12,272,1
10,  護理,護理(Na),護理,    護理,護理,13,272,1
10,  醫務管理,醫務(Na) 管理(VC),醫務 管理,    醫務 管理,醫務 管理,14,272,1
10,護理系 ,護理系(Nc),護理系,護理系  ,護理系,15,272,1
10,醫學檢驗暨生物技術學系,醫學(Na) 檢驗(VC) 生物(Na) 技術(Na) 學系(Na),醫學 檢驗 生物 技術 學系,醫學 檢驗 暨 生物 技術 學系,醫學 檢驗 生物 技術 學系,16,272,1
10,呼吸治療學系,呼吸(VC) 治療(VC) 學系(Na),呼吸 治療 學系,呼吸 治療 學系,呼吸 治療 學系,17,272,1
10,營養學系,營養(Na) 學系(Na),營養 學系,營養 學系,營養 學系,18,272,1
10,  護理,護理(Na),護理,    護理,護理,19,272,1
10,生物醫學工程,生物醫學(Na) 工程(Na),生物醫學 工程,生物 醫學 工程,生物醫學 工程,20,272,1
10,  藥學系,藥學系(Nc),藥學系,    藥學系,藥學系,21,272,1
10,護理學系,護理(Na) 學系(Na),護理 學系,護理 學系,護理 學系,22,272,1
10,保健營養學系,保健(Na) 營養(Na) 學系(Na),保健 營養 學系,保健 營養 學系,保健 營養 學系,23,272,1
10,醫學檢驗暨生物技術系,醫學(Na) 檢驗(VC) 生物(Na) 技術(Na),醫學 檢驗 生物 技術,醫學 檢驗 暨 生物 技術系,醫學 檢驗 生物 技術,24,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,25,272,1
10,護理學系,護理(Na) 學系(Na),護理 學系,護理 學系,護理 學系,26,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,27,272,1
10,  護理,護理(Na),護理,    護理,護理,28,272,1
10,護理科,護理科(Na),護理科,護 理科,護理科,29,272,1
10,護理科系,護理(Na) 科系(Na),護理 科系,護 理科 系,護理 科系,30,272,1
10,營養,營養(Na),營養,營養,營養,31,272,1
10,護理,護理(Na),護理,護理,護理,32,272,1
10,職能治療,職能(Na) 治療(VC),職能 治療,職能 治療,職能 治療,33,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,34,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,35,272,1
10,醫學系 ,醫學系(Nc),醫學系,醫學系  ,醫學系,36,272,1
10,食品營養及保健生技學系,食品(Na) 營養(Na) 保健(Na) 生技(Na) 學系(Na),食品 營養 保健 生技 學系,食品 營養 及 保健 生技學系,食品 營養 保健 生技 學系,37,272,1
10,醫事技術暨生物科技學系,醫事(Na) 技術(Na) 生物(Na) 科技(Na) 學系(Na),醫事 技術 生物 科技 學系,醫事 技術 暨 生物科技 學系,醫事 技術 生物 科技 學系,38,272,1
10,  護理,護理(Na),護理,    護理,護理,39,272,1
10,公共衛生學系,衛生(Na) 學系(Na),衛生 學系,公共 衛生 學系,衛生 學系,40,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,41,272,1
10,職業安全衛生,職業(Na) 安全(VH) 衛生(Na),職業 安全 衛生,職業 安全 衛生,職業 安全 衛生,42,272,1
10,護理科,護理科(Na),護理科,護 理科,護理科,43,272,1
10,  食品營養,食品(Na) 營養(Na),食品 營養,    食品 營養,食品 營養,44,272,1
10,  食品,食品(Na),食品,    食品,食品,45,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,46,272,1
10,  醫事技術,醫事(Na) 技術(Na),醫事 技術,    醫事 技術,醫事 技術,47,272,1
10,  醫技,醫技(Na),醫技,    醫技,醫技,48,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,49,272,1
10,  護理,護理(Na),護理,    護理,護理,50,272,1
10,藥學,藥學(Na),藥學,藥學,藥學,51,272,1
10,  獸醫,獸醫(Na),獸醫,    獸醫,獸醫,52,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,53,272,1
10,中醫系,中醫系(Nc),中醫系,中醫系,中醫系,54,272,1
10,  護理,護理(Na),護理,    護理,護理,55,272,1
10,  護理,護理(Na),護理,    護理,護理,56,272,1
10,  牙醫,牙醫(Na),牙醫,    牙醫,牙醫,57,272,1
10,  職能治療,職能(Na) 治療(VC),職能 治療,    職能 治療,職能 治療,58,272,1
10,  護理,護理(Na),護理,    護理,護理,59,272,1
10,  護理,護理(Na),護理,    護理,護理,60,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,61,272,1
10,醫藥化學系,醫藥(Na) 化學系(Nc),醫藥 化學系,醫藥化 學系,醫藥 化學系,62,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,63,272,1
10,中醫學系,中醫學系(Nc),中醫學系,中醫學系,中醫學系,64,272,1
10,  醫藥衛生,醫藥(Na) 衛生(Na),醫藥 衛生,    醫藥 衛生,醫藥 衛生,65,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,66,272,1
10,  護理,護理(Na),護理,    護理,護理,67,272,1
10,物理治療系,物理(Na) 治療(VC),物理 治療,物理 治療 系,物理 治療,68,272,1
10,  食品營養與保健生技,食品(Na) 營養(Na) 保健(Na) 生技(Na),食品 營養 保健 生技,    食品 營養 與 保健 生技,食品 營養 保健 生技,69,272,1
10,食品營養與保健生技學系,食品(Na) 營養(Na) 保健(Na) 生技(Na) 學系(Na),食品 營養 保健 生技 學系,食品 營養 與 保健 生技學系,食品 營養 保健 生技 學系,70,272,1
10,藥學系,藥學系(Nc),藥學系,藥學系,藥學系,71,272,1
10,  醫學,醫學(Na),醫學,    醫學,醫學,72,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,73,272,1
10,醫學系,醫學系(Nc),醫學系,醫學系,醫學系,74,272,1
10,  醫藥衛生,醫藥(Na) 衛生(Na),醫藥 衛生,    醫藥 衛生,醫藥 衛生,75,272,1
10,  醫事技術,醫事(Na) 技術(Na),醫事 技術,    醫事 技術,醫事 技術,76,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,77,272,1
10,中醫系,中醫系(Nc),中醫系,中醫系,中醫系,78,272,1
10,  藥學,藥學(Na),藥學,    藥學,藥學,79,272,1
10,保健營養系,保健(Na) 營養(Na),保健 營養,保健 營養系,保健 營養,80,272,1
10,放射系,放射系(Nc),放射系,放射 系,放射系,81,272,1
10,醫藥化學系,醫藥(Na) 化學系(Nc),醫藥 化學系,醫藥化 學系,醫藥 化學系,82,272,1
10,  護理,護理(Na),護理,    護理,護理,83,272,1
10,物理治療系,物理(Na) 治療(VC),物理 治療,物理 治療 系,物理 治療,84,272,1
10,  藥學,藥學(Na),藥學,    藥學,藥學,85,272,1
10,  食品營養,食品(Na) 營養(Na),食品 營養,    食品 營養,食品 營養,86,272,1
10,  醫學,醫學(Na),醫學,    醫學,醫學,87,272,1
10,藥學系,藥學系(Nc),藥學系,藥學系,藥學系,88,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,89,272,1
10,  藥學,藥學(Na),藥學,    藥學,藥學,90,272,1
10,護理系 ,護理系(Nc),護理系,護理系  ,護理系,91,272,1
10,護理系,護理系(Nc),護理系,護理系,護理系,92,272,1
10,  護理,護理(Na),護理,    護理,護理,93,272,1
10,運動醫學,運動(Na) 醫學(Na),運動 醫學,運動 醫學,運動 醫學,94,272,1
10,藥學系,藥學系(Nc),藥學系,藥學系,藥學系,95,272,1
10,護理學系 ,護理(Na) 學系(Na),護理 學系,護理 學系  ,護理 學系,96,272,1
10,醫學系,醫學系(Nc),醫學系,醫學系,醫學系,97,272,1
10,  公共衛生,衛生(Na),衛生,    公共 衛生,衛生,98,272,1
10,藥學系,藥學系(Nc),藥學系,藥學系,藥學系,99,272,1
11,  消防安全,安全(VH),安全,    消防安全,安全,1,8,1
11,  職安,職安(Na),職安,    職安,職安,2,8,1
11,冷凍空調系,冷凍(VC) 空調系(Na),冷凍 空調系,冷凍空 調系,冷凍 空調系,3,8,1
11,  電機,電機(Na),電機,    電機,電機,4,8,1
11,  機械科汽車組,機械科(Na) 汽車組(Na),機械科 汽車組,    機械科 汽車 組,機械科 汽車組,5,8,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,1,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,2,974,1
12,電機,電機(Na),電機,電機,電機,3,974,1
12,  交通工程管理,交通(Na) 工程(Na) 管理(VC),交通 工程 管理,    交通 工程 管理,交通 工程 管理,4,974,1
12,  機械,機械(Na),機械,    機械,機械,5,974,1
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系,電子 工程系,6,974,1
12,機械系先進車輛組,機械系(Nc) 先進(VH) 車輛(Na),機械系 先進 車輛,機械系 先進 車輛 組,機械系 先進 車輛,7,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,8,974,1
12,自動控制系,自動(VH) 控制(VC),自動 控制,自動 控制 系,自動 控制,9,974,1
12,土木工程學系 ,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系  ,土木 工程 學系,10,974,1
12,機械系,機械系(Nc),機械系,機械系,機械系,11,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,12,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,13,974,1
12,  電子,電子(Na),電子,    電子,電子,14,974,1
12,環境與安全衛生工程系 ,環境(Na) 安全(VH) 衛生(Na) 工程(Nc),環境 安全 衛生 工程,環境 與 安全 衛生 工程系  ,環境 安全 衛生 工程,15,974,1
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,16,974,1
12,工業工程,工業(Na) 工程(Na),工業 工程,工業 工程,工業 工程,17,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,18,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,19,974,1
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,20,974,1
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,21,974,1
12,電機系晶片系統組,電機系(Nc) 晶片(Na) 系統(Na),電機系 晶片 系統,電機系 晶片 系統 組,電機系 晶片 系統,22,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,23,974,1
12,  電機,電機(Na),電機,    電機,電機,24,974,1
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程,土木 工程,25,974,1
12,電子工程系計算機組,電子(Na) 工程系(Nc) 計算機組(VC),電子 工程系 計算機組,電子 工程系 計算 機組,電子 工程系 計算機組,26,974,1
12,材料科學與工程系,材料(Na) 科學(Na) 工程系(Nc),材料 科學 工程系,材料科 學與 工程系,材料 科學 工程系,27,974,1
12,電訊工程學系,電訊(Na) 工程(Na) 學系(Na),電訊 工程 學系,電訊 工程 學系,電訊 工程 學系,28,974,1
12,  機械科,機械科(Na),機械科,    機械科,機械科,29,974,1
12,  電機,電機(Na),電機,    電機,電機,30,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,31,974,1
12,電子工程學系,電子(Na) 工程(Na) 學系(Na),電子 工程 學系,電子 工程 學系,電子 工程 學系,32,974,1
12,自动化工程,自动化(VHC) 工程(Na),自动化 工程,自动化 工程,自动化 工程,33,974,1
12,  模具工程,模具(Na) 工程(Na),模具 工程,    模具 工程,模具 工程,34,974,1
12,化學工程學系,化學(Na) 工程(Na) 學系(Na),化學 工程 學系,化學 工程 學系,化學 工程 學系,35,974,1
12,河海工程系,河海(Na) 工程系(Na),河海 工程系,河海 工程系,河海 工程系,36,974,1
12,機械科,機械科(Na),機械科,機械科,機械科,37,974,1
12,化學工程與材料工程學,化學(Na) 工程(Na) 材料(Na) 工程(Na),化學 工程 材料 工程,化學 工程 與 材料 工程 學,化學 工程 材料 工程,38,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,39,974,1
12,化學工程學,化學(Na) 工程(Na),化學 工程,化學 工程 學,化學 工程,40,974,1
12,化學工程與材料工程系,化學(Na) 工程(Na) 材料(Na) 工程(Nc),化學 工程 材料 工程,化學 工程 與 材料 工程系,化學 工程 材料 工程,41,974,1
12,  電機,電機(Na),電機,    電機,電機,42,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,43,974,1
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,44,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,45,974,1
12,  電機,電機(Na),電機,    電機,電機,46,974,1
12,土木工程 ,土木(Na) 工程(Na),土木 工程,土木工程  ,土木 工程,47,974,1
12,  化工,化工(Na),化工,    化工,化工,48,974,1
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系,資訊 工程 學系,49,974,1
12,電子系網路與通訊組,電子系(Nc) 網路(Na) 通訊組(Nc),電子系 網路 通訊組,電子系 網路 與 通訊組,電子系 網路 通訊組,50,974,1
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,51,974,1
12,  電子,電子(Na),電子,    電子,電子,52,974,1
12,  機械,機械(Na),機械,    機械,機械,53,974,1
12,  電子,電子(Na),電子,    電子,電子,54,974,1
12,電機工程系 ,電機(Na) 工程系(Nc),電機 工程系,電機 工程系  ,電機 工程系,55,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,56,974,1
12,  電子,電子(Na),電子,    電子,電子,57,974,1
12,  電機,電機(Na),電機,    電機,電機,58,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,59,974,1
12,工業工程管理系,工業(Na) 工程(Na) 管理(Nc),工業 工程 管理,工業 工程 管理系,工業 工程 管理,60,974,1
12,  農業機械工程,農業(Na) 機械(Na) 工程(Na),農業 機械 工程,    農業 機械 工程,農業 機械 工程,61,974,1
